年度,リーグ,ブロック,節,日付,時刻,ホーム,アウェイ,ホーム得点,アウェイ得点,会場,実施,ホーム学校,ホーム区分,アウェイ学校,アウェイ区分,出典
2026,T5,Bブロック,5,2026-06-07,14:00,日大鶴ヶ丘,明大中野,1,1,日本大学鶴ヶ丘高等学校,済,日大鶴ヶ丘,A,明大中野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,5,2026-06-07,18:00,多摩大目黒C,都・豊島,1,0,東戸塚フットボールパーク,済,多摩大学目黒,C,豊島,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,6,2026-06-21,09:30,武蔵,成立C,1,1,武蔵Ｇ,済,武蔵,A,成立学園,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,6,2026-06-21,14:00,駒大高D,日大鶴ヶ丘,1,1,日本大学鶴ヶ丘高等学校,済,駒澤大高,D,日大鶴ヶ丘,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,6,2026-06-21,16:00,都・豊島,本郷,1,1,本郷Ｇ,済,豊島,A,本郷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,6,2026-06-21,17:00,南葛Y,明大中野,7,1,にいじゅくみらい運動公園,済,南葛Y,A,明大中野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,6,2026-06-22,18:45,多摩大目黒C,日野台,1,0,あざみ野セミナーハウス,済,多摩大学目黒,C,日野台,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,7,2026-09-01,18:45,明大中野,多摩大目黒C,1,1,朝鮮大学校,済,明大中野,A,多摩大学目黒,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,7,2026-09-06,09:00,日大鶴ヶ丘,武蔵,7,1,武蔵G,済,日大鶴ヶ丘,A,武蔵,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,7,2026-09-06,13:30,成立C,本郷,2,1,成立学園鷲宮G,済,成立学園,C,本郷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,7,2026-09-08,19:00,駒大高D,南葛Y,4,2,駒沢第二球技場,済,駒澤大高,D,南葛Y,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,7,2026-09-12,09:30,日野台,都・豊島,,,都立豊島高校,未,日野台,A,豊島,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,8,2026-09-27,10:00,日野台,明大中野,,,日野台Ｇ,未,日野台,A,明大中野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,8,2026-09-27,13:30,都・豊島,成立C,,,成立学園鷲宮G,未,豊島,A,成立学園,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,8,2026-09-27,18:30,多摩大目黒C,駒大高D,,,あざみのセミナーハウス,未,多摩大学目黒,C,駒澤大高,D,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,8,2026-09-28,17:15,本郷,日大鶴ヶ丘,,,日大鶴ケ丘Ｇ,未,本郷,A,日大鶴ヶ丘,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,8,,,南葛Y,武蔵,,,未定,未,南葛Y,A,武蔵,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,9,2026-10-04,13:30,日大鶴ヶ丘,成立C,,,成立学園鷲宮G,未,日大鶴ヶ丘,A,成立学園,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,9,2026-10-11,13:15,本郷,南葛Y,,,本郷Ｇ,未,本郷,A,南葛Y,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,9,,,武蔵,多摩大目黒C,,,未定,未,武蔵,A,多摩大学目黒,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,9,,,駒大高D,日野台,,,未定,未,駒澤大高,D,日野台,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Bブロック,9,,,明大中野,都・豊島,,,未定,未,明大中野,A,豊島,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=23
2026,T5,Cブロック,1,2026-04-01,15:00,拓大一,国分寺B,2,2,拓殖大学第一Ｇ,済,拓大一,A,国分寺,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,1,2026-04-02,13:00,東海大高輪台C,杉並ソシオ,1,1,東海大高輪台さいたま総合Ｇ,済,東海大高輪台,C,杉並ソシオ,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,1,2026-04-02,16:15,学習院,保谷,0,2,駒沢公園第二球技場,済,学習院,A,保谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,1,2026-04-05,09:00,かえつ有明,国立,1,2,かえつ有明Ｇ,済,かえつ有明,A,国立,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,1,2026-04-06,18:00,明大世田谷,攻玉社,0,1,清瀬内山公園 C,済,明大世田谷,A,攻玉社,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,2,2026-04-11,15:40,攻玉社,学習院,1,1,川崎富士通スタジアム,済,攻玉社,A,学習院,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,2,2026-04-12,09:30,国分寺B,かえつ有明,0,4,かえつ有明Ｇ,済,国分寺,B,かえつ有明,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,2,2026-04-12,13:30,国立,東海大高輪台C,2,2,東海大高輪台さいたま総合Ｇ,済,国立,A,東海大高輪台,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,2,2026-04-12,16:00,保谷,拓大一,0,2,拓殖大学第一Ｇ,済,保谷,A,拓大一,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,2,2026-04-12,18:00,杉並ソシオ,明大世田谷,0,1,江戸川大学フットボールフィールド柏,済,杉並ソシオ,A,明大世田谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,3,2026-04-18,17:05,杉並ソシオ,攻玉社,3,3,下高井戸運動場,済,杉並ソシオ,A,攻玉社,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,3,2026-04-19,09:00,明大世田谷,国立,2,2,国立高校Ｇ,済,明大世田谷,A,国立,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,3,2026-04-19,13:30,東海大高輪台C,国分寺B,1,2,東海大高輪台さいたま総合Ｇ,済,東海大高輪台,C,国分寺,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,3,2026-04-19,16:00,拓大一,学習院,1,0,拓殖大学第一Ｇ,済,拓大一,A,学習院,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,3,2026-04-20,18:30,かえつ有明,保谷,1,0,清瀬内山公園 C,済,かえつ有明,A,保谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,4,2026-05-27,18:00,国分寺B,明大世田谷,2,0,清瀬内山公園 B,済,国分寺,B,明大世田谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,4,2026-05-31,13:00,学習院,かえつ有明,0,0,学習院中高第１Ｇ,済,学習院,A,かえつ有明,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,4,2026-05-31,16:00,保谷,東海大高輪台C,1,1,東海大高輪台さいたま総合Ｇ,済,保谷,A,東海大高輪台,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,4,2026-05-31,17:05,杉並ソシオ,国立,,,下高井戸運動場,未,杉並ソシオ,A,国立,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,4,2026-06-14,16:00,攻玉社,拓大一,2,1,拓殖大学第一Ｇ,済,攻玉社,A,拓大一,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,5,2026-06-07,09:30,かえつ有明,拓大一,0,2,かえつ有明Ｇ,済,かえつ有明,A,拓大一,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,5,2026-06-07,14:00,国立,攻玉社,2,0,国立高校Ｇ,済,国立,A,攻玉社,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,5,2026-06-07,15:00,明大世田谷,保谷,1,0,日本工学院八王子専門学校,済,明大世田谷,A,保谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,5,2026-06-07,15:00,国分寺B,杉並ソシオ,2,1,清瀬内山A面,済,国分寺,B,杉並ソシオ,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,5,2026-06-07,16:00,東海大高輪台C,学習院,2,1,東海大高輪台さいたま総合Ｇ,済,東海大高輪台,C,学習院,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,6,2026-06-19,18:00,国立,国分寺B,1,4,清瀬内山公園 A,済,国立,A,国分寺,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,6,2026-06-20,18:00,杉並ソシオ,保谷,1,2,江戸川大学FF柏,済,杉並ソシオ,A,保谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,6,2026-06-21,09:00,攻玉社,かえつ有明,3,4,かえつ有明Ｇ,済,攻玉社,A,かえつ有明,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,6,2026-06-21,16:00,拓大一,東海大高輪台C,1,1,拓殖大学第一Ｇ,済,拓大一,A,東海大高輪台,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,6,2026-06-21,17:00,学習院,明大世田谷,0,1,学習院中高第１Ｇ,済,学習院,A,明大世田谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,7,2026-09-01,15:00,保谷,国立,1,3,保谷高校Ｇ,済,保谷,A,国立,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,7,2026-09-01,17:15,明大世田谷,拓大一,1,2,拓殖大学第一Ｇ,済,明大世田谷,A,拓大一,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,7,2026-09-02,18:00,国分寺B,攻玉社,2,2,清瀬内山公園 A,済,国分寺,B,攻玉社,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,7,2026-09-06,15:00,学習院,杉並ソシオ,,,学習院中高第１Ｇ,未,学習院,A,杉並ソシオ,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,7,,,東海大高輪台C,かえつ有明,,,,未,東海大高輪台,C,かえつ有明,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,8,2026-09-24,18:30,国分寺B,保谷,,,清瀬内山公園 A,未,国分寺,B,保谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,8,2026-09-27,13:30,攻玉社,東海大高輪台C,,,東海大高輪台さいたま総合Ｇ,未,攻玉社,A,東海大高輪台,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,8,2026-09-27,--:--,杉並ソシオ,拓大一,,,拓殖大学第一Ｇ,未,杉並ソシオ,A,拓大一,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,8,2026-09-27,--:--,国立,学習院,,,国立高校Ｇ,未,国立,A,学習院,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,8,,,かえつ有明,明大世田谷,,,未定,未,かえつ有明,A,明大世田谷,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,9,2026-10-04,13:30,明大世田谷,東海大高輪台C,,,東海大高輪台さいたま総合Ｇ,未,明大世田谷,A,東海大高輪台,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,9,2026-10-04,--:--,学習院,国分寺B,,,学習院中高第１Ｇ,未,学習院,A,国分寺,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,9,2026-10-11,16:00,拓大一,国立,,,拓殖大学第一Ｇ,未,拓大一,A,国立,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,9,,,かえつ有明,杉並ソシオ,,,未定,未,かえつ有明,A,杉並ソシオ,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Cブロック,9,,,保谷,攻玉社,,,未定,未,保谷,A,攻玉社,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=24
2026,T5,Dブロック,1,2026-04-04,09:00,城東,城北,1,0,城北Ｇ,済,城東,A,城北,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,1,2026-04-04,15:30,葛飾野,東久留米C,2,1,東久留米総合Ｇ,済,葛飾野,A,東久留米総合,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,1,2026-04-05,13:00,明大八王子,大森FC,6,2,明大八王子Ｇ,済,明大八王子,A,大森FC,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,1,2026-04-05,13:30,明大明治,駿台学園B,0,6,明大明治Ｇ,済,明大明治,A,駿台学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,1,2026-04-06,14:30,日大豊山B,大森学園B,2,3,森ケ崎公園サッカー場,済,日大豊山,B,大森学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,2,2026-04-11,16:00,東久留米C,明大明治,1,1,東久留米総合G,済,東久留米総合,C,明大明治,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,2,2026-04-11,18:30,大森FC,葛飾野,1,1,清瀬内山公園 Ｂ,済,大森FC,A,葛飾野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,2,2026-04-12,09:00,城北,日大豊山B,3,0,城北Ｇ,済,城北,A,日大豊山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,2,2026-04-12,13:00,大森学園B,明大八王子,2,3,明大八王子Ｇ,済,大森学園,B,明大八王子,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,2,2026-04-13,18:45,駿台学園B,城東,4,5,赤羽スポーツの森公園競技場,済,駿台学園,B,城東,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,3,2026-04-17,18:00,日大豊山B,城東,1,0,駒沢公園補助競技場,済,日大豊山,B,城東,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,3,2026-04-18,17:10,葛飾野,大森学園B,3,4,つくばTフィールド,済,葛飾野,A,大森学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,3,2026-04-19,09:00,東久留米C,駿台学園B,1,2,東久留米総合Ｇ,済,東久留米総合,C,駿台学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,3,2026-04-19,13:00,明大八王子,城北,1,5,明大八王子Ｇ,済,明大八王子,A,城北,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,3,2026-04-19,13:30,明大明治,大森FC,2,2,明大明治Ｇ,済,明大明治,A,大森FC,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,4,2026-05-30,17:00,東久留米C,大森FC,2,2,東久留米総合Ｇ,済,東久留米総合,C,大森FC,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,4,2026-05-31,09:00,城北,葛飾野,1,1,城北Ｇ,済,城北,A,葛飾野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,4,2026-05-31,13:00,城東,明大八王子,1,7,明大八王子Ｇ,済,城東,A,明大八王子,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,4,2026-05-31,13:30,大森学園B,明大明治,1,1,明大明治Ｇ,済,大森学園,B,明大明治,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,4,2026-05-31,16:30,駿台学園B,日大豊山B,2,1,日大豊山中台Ｇ,済,駿台学園,B,日大豊山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,5,2026-06-07,13:00,明大八王子,日大豊山B,1,2,明大八王子Ｇ,済,明大八王子,A,日大豊山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,5,2026-06-07,13:30,明大明治,城北,1,2,明大明治Ｇ,済,明大明治,A,城北,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,5,2026-06-07,15:30,大森学園B,東久留米C,2,0,東久留米総合Ｇ,済,大森学園,B,東久留米総合,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,5,2026-06-08,18:45,大森FC,駿台学園B,0,2,清瀬内山運動公園B,済,大森FC,A,駿台学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,5,,,葛飾野,城東,1,2,未定,済,葛飾野,A,城東,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,6,2026-06-20,17:50,大森FC,大森学園B,1,6,つくばTフィールドG,済,大森FC,A,大森学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,6,2026-06-21,09:00,東久留米C,城北,0,0,東久留米総合G,済,東久留米総合,C,城北,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,6,2026-06-21,13:00,駿台学園B,明大八王子,3,2,明大八王子Ｇ,済,駿台学園,B,明大八王子,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,6,2026-06-21,16:00,城東,明大明治,1,0,明大明治Ｇ,済,城東,A,明大明治,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,6,2026-06-21,16:30,日大豊山B,葛飾野,3,2,日大豊山中台Ｇ,済,日大豊山,B,葛飾野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,7,2026-09-06,16:00,明大明治,日大豊山B,0,2,明大明治Ｇ,済,明大明治,A,日大豊山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,7,2026-09-15,09:00,城東,東久留米C,,,新砂サッカー場,未,城東,A,東久留米総合,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,7,2026-09-18,19:05,大森学園B,駿台学園B,,,清瀬内山運動公園B,未,大森学園,B,駿台学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,7,2026-09-23,09:00,城北,大森FC,,,城北Ｇ,未,城北,A,大森FC,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,7,2026-10-01,13:00,葛飾野,明大八王子,,,明大八王子Ｇ,未,葛飾野,A,明大八王子,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,8,2026-09-26,--:--,東久留米C,日大豊山B,,,東久留米総合Ｇ,未,東久留米総合,C,日大豊山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,8,2026-09-27,09:00,大森FC,城東,,,城東高校グランド,未,大森FC,A,城東,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,8,2026-09-27,15:30,明大八王子,明大明治,,,明大八王子Ｇ,未,明大八王子,A,明大明治,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,8,2026-09-28,09:00,大森学園B,城北,,,未定,未,大森学園,B,城北,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,8,2026-09-28,18:45,駿台学園B,葛飾野,,,赤羽スポーツの森公園競技場,未,駿台学園,B,葛飾野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,9,2026-10-04,14:00,日大豊山B,大森FC,,,日大豊山中台Ｇ,未,日大豊山,B,大森FC,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,9,2026-10-04,15:30,明大八王子,東久留米C,,,明大八王子Ｇ,未,明大八王子,A,東久留米総合,C,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,9,2026-10-04,--:--,城北,駿台学園B,,,城北Ｇ,未,城北,A,駿台学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,9,2026-10-07,19:05,城東,大森学園B,,,新砂サッカー場,未,城東,A,大森学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
2026,T5,Dブロック,9,2026-10-11,13:30,明大明治,葛飾野,,,明大明治Ｇ,未,明大明治,A,葛飾野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=5&ltno=25
