tid,種類,年度,リーグ名,部,URL
50131,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50131
50132,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50132
50133,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50133
50134,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50134
50135,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50135
50136,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50136
50137,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50137
50138,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50138
50139,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50139
50140,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50140
50141,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50141
50142,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50142
50143,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50143
50145,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50145
50146,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50146
50147,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50147
50148,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50148
50149,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50149
50150,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50150
50151,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50151
50152,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50152
50153,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50153
50154,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50154
50155,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50155
50156,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50156
50157,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50157
50158,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50158
50159,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50159
50160,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50160
50161,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50161
50162,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50162
50392,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50392
50393,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50393
50394,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50394
50568,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50568
50570,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50570
50571,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50571
50572,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50572
50573,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50573
50574,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50574
50575,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50575
50576,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50576
50779,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/50779
51,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51
5100,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5100
5104,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5104
5105,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5105
5106,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5106
5109,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5109
5124,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5124
5125,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5125
5126,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5126
5128,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5128
51482,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51482
51483,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51483
51485,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51485
51487,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51487
51488,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51488
51489,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51489
51490,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51490
51491,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51491
51492,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51492
51493,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51493
51494,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51494
51495,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51495
51497,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51497
51498,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51498
51500,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51500
51501,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51501
51502,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51502
51503,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51503
51504,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51504
51505,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51505
51506,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51506
51507,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51507
51508,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51508
51509,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51509
51510,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51510
51511,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51511
51512,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51512
51568,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51568
51569,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51569
51570,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51570
51598,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51598
51599,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51599
51600,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51600
51718,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51718
5172,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5172
5173,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5173
5174,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5174
5175,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5175
5179,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5179
5180,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5180
51806,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51806
51807,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51807
51808,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51808
51809,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51809
5181,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5181
51810,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51810
51811,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51811
51812,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51812
51813,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51813
51814,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51814
51815,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51815
5182,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5182
5183,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5183
51836,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51836
5184,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5184
5185,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5185
5186,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5186
5187,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5187
5188,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5188
51997,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51997
51998,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/51998
52052,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52052
52053,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52053
52054,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52054
52055,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52055
52056,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52056
52057,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52057
52058,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52058
52059,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52059
52274,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52274
52315,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52315
52316,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52316
52317,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52317
52318,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52318
52319,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52319
52320,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52320
52321,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52321
52322,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52322
52323,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52323
52324,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52324
52405,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52405
52406,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52406
52407,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52407
52408,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52408
52409,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52409
52452,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52452
52466,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52466
52467,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52467
52641,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52641
52642,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52642
52643,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52643
52645,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52645
52646,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52646
52647,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52647
52648,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52648
52649,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52649
52650,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52650
52651,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52651
52652,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52652
52653,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52653
52654,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52654
52655,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52655
52656,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52656
52657,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52657
52658,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52658
52659,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52659
52660,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52660
52956,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52956
52957,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52957
52958,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52958
52959,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52959
52960,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52960
52961,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52961
52967,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52967
52968,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52968
52969,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52969
52970,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/52970
5315,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5315
5321,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5321
5327,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5327
5328,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5328
53429,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53429
53430,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53430
53431,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53431
53432,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53432
53433,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53433
53434,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53434
535,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/535
536,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/536
53728,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53728
53729,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53729
53730,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/53730
54091,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54091
54092,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54092
54208,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54208
54209,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54209
54343,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54343
54344,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54344
54345,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54345
54346,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54346
54347,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54347
54348,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54348
54349,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54349
54350,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54350
54351,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54351
54352,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54352
54353,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54353
54354,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54354
54355,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54355
54356,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54356
54357,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54357
54358,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54358
54359,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54359
54360,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54360
54361,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54361
54362,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54362
54363,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54363
54364,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54364
54365,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54365
54366,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54366
54367,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54367
54368,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54368
54369,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54369
54370,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54370
54371,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54371
54372,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54372
54373,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54373
54374,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54374
54375,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54375
54376,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54376
54377,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54377
54378,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54378
54379,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54379
54399,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54399
54504,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54504
54505,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54505
54506,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54506
54507,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/54507
5486,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5486
5487,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5487
5488,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5488
5490,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5490
5491,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5491
5492,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5492
5493,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5493
5494,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5494
5495,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5495
5496,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5496
5497,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5497
5548,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5548
5550,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5550
5551,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5551
5552,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5552
5553,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5553
5632,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5632
5638,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5638
5649,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5649
5656,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5656
5659,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5659
5666,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5666
57,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/57
5789,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5789
5790,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5790
5791,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5791
5792,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5792
5793,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5793
5794,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5794
5795,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5795
5796,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5796
5797,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5797
58,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/58
5807,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5807
5808,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5808
5831,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5831
5832,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5832
5833,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5833
5834,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5834
5835,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5835
5836,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5836
5837,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5837
5838,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5838
5839,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5839
5840,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5840
5841,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5841
5842,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5842
5843,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5843
5844,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5844
5845,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5845
5846,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/5846
59,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/59
60,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/60
6005,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6005
6075,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6075
6076,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6076
6078,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6078
6079,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6079
6161,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6161
6162,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6162
6164,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6164
6165,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6165
622,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/622
623,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/623
624,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/624
625,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/625
626,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/626
627,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/627
628,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/628
629,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/629
630,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/630
631,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/631
632,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/632
633,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/633
6332,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6332
634,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/634
635,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/635
636,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/636
637,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/637
638,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/638
6392,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6392
6393,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6393
6394,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6394
642,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/642
646,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/646
6463,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6463
6464,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/6464
647,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/647
663,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/663
665,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/665
671,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/671
672,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/672
680,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/680
683,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/683
689,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/689
690,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/690
692,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/692
7053,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7053
7054,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7054
7055,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7055
7056,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7056
7057,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7057
7058,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7058
7059,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7059
7060,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7060
7061,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7061
7062,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7062
7063,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7063
7064,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7064
7065,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7065
7066,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7066
7067,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7067
7068,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7068
7069,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7069
7070,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7070
7197,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7197
7198,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7198
7200,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7200
7201,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7201
7266,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7266
7267,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7267
7268,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7268
7269,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7269
7270,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7270
7271,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7271
7272,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7272
7273,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7273
7274,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7274
7275,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/7275
